primary_isin,year
US8798681073,2019
US8798681073,2018
US10138MAA36,2021
US10138MAA36,2020
US10138MAA36,2019
US10138MAA36,2018
US097014AA24,2021
US097014AA24,2020
US097014AA24,2019
US097014AA24,2018
US80282K1060,2021
US80282K1060,2020
US80282K1060,2019
US80282K1060,2018
US2328241102,2021
US2328241102,2020
US2328241102,2019
US2328241102,2018
US09056U1079,2021
US09056U1079,2020
US09056U1079,2019
US09056U1079,2018
US92765K2069,2021
US92765K2069,2020
US92765K2069,2019
US92765K2069,2018
US4042511000,2021
US4042511000,2020
US4042511000,2019
US4042511000,2018
US83421A1043,2021
US83421A1043,2020
US83421A1043,2019
US83421A1043,2018
US0301112076,2021
US0301112076,2020
US0301112076,2019
US0301112076,2018
US14110Q1004,2021
US14110Q1004,2020
US14110Q1004,2019
US14110Q1004,2018
US398436AA34,2021
US398436AA34,2020
US398436AA34,2019
US398436AA34,2018
US63009Y2037,2021
US63009Y2037,2020
US63009Y2037,2019
US63009Y2037,2018
US89708X1054,2021
US89708X1054,2020
US89708X1054,2019
US89708X1054,2018
US64126X2018,2021
US64126X2018,2020
US64126X2018,2019
US64126X2018,2018
US46088S1069,2021
US46088S1069,2020
US46088S1069,2019
US46088S1069,2018
US95082P1057,2021
US95082P1057,2020
US95082P1057,2019
US95082P1057,2018
US5645631046,2021
US5645631046,2020
US5645631046,2019
US5645631046,2018
US9027881088,2021
US9027881088,2020
US9027881088,2019
US9027881088,2018
US6710401034,2021
US6710401034,2020
US6710401034,2019
US6710401034,2018
US5770811025,2021
US5770811025,2020
US5770811025,2019
US5770811025,2018
US28251Q1094,2021
US28251Q1094,2020
US28251Q1094,2019
US28251Q1094,2018
US5535731062,2021
US5535731062,2020
US5535731062,2019
US5535731062,2018
US79377W1080,2021
US79377W1080,2020
US79377W1080,2019
US79377W1080,2018
US4828332092,2021
US4828332092,2020
US4828332092,2019
US4828332092,2018
US5824111042,2021
US5824111042,2020
US5824111042,2019
US5824111042,2018
US15200E2046,2021
US15200E2046,2020
US15200E2046,2019
US15200E2046,2018
US9818111026,2021
US9818111026,2020
US9818111026,2019
US9818111026,2018
US23833N1046,2021
US23833N1046,2020
US23833N1046,2019
US23833N1046,2018
US74913G1058,2021
US74913G1058,2020
US74913G1058,2019
US74913G1058,2018
US843646AA84,2021
US843646AA84,2020
US843646AA84,2019
US843646AA84,2018
US20029PAA75,2021
US20029PAA75,2020
US20029PAA75,2019
US20029PAA75,2018
US26444HAA95,2021
US26444HAA95,2020
US26444HAA95,2019
US26444HAA95,2018
US1441412079,2021
US1441412079,2020
US1441412079,2019
US1441412079,2018
US94106L1098,2021
US94106L1098,2020
US94106L1098,2019
US94106L1098,2018
US40434C1053,2021
US40434C1053,2020
US40434C1053,2019
US40434C1053,2018
US6501111073,2021
US6501111073,2020
US6501111073,2019
US6501111073,2018
US75952J1088,2021
US75952J1088,2020
US75952J1088,2019
US75952J1088,2018
US6524781167,2021
US6524781167,2020
US6524781167,2019
US6524781167,2018
US4597458086,2021
US4597458086,2020
US4597458086,2019
US4597458086,2018
US88731EAB65,2021
US88731EAB65,2020
US88731EAB65,2019
US88731EAB65,2018
US843452AT03,2021
US843452AT03,2020
US843452AT03,2019
US843452AT03,2018
US1205682099,2021
US1205682099,2020
US1205682099,2019
US1205682099,2018
US879385AA00,2021
US879385AA00,2020
US879385AA00,2019
US879385AA00,2018
US1699051066,2021
US1699051066,2020
US1699051066,2019
US1699051066,2018
US30161MAA18,2021
US30161MAA18,2020
US30161MAA18,2019
US30161MAA18,2018
US26439RAC07,2021
US26439RAC07,2020
US26439RAC07,2019
US26439RAC07,2018
US983130AA32,2021
US983130AA32,2020
US983130AA32,2019
US983130AA32,2018
US767201AA41,2021
US767201AA41,2020
US767201AA41,2019
US767201AA41,2018
US116663AA34,2021
US116663AA34,2020
US116663AA34,2019
US116663AA34,2018
US52206AAA88,2021
US52206AAA88,2020
US52206AAA88,2019
US52206AAA88,2018
US25470DAA72,2021
US25470DAA72,2020
US25470DAA72,2019
US25470DAA72,2018
US13466Y1055,2021
US13466Y1055,2020
US13466Y1055,2019
US13466Y1055,2018
US49309J1034,2021
US49309J1034,2020
US49309J1034,2019
US49309J1034,2018
US1912EQAA07,2021
US1912EQAA07,2020
US1912EQAA07,2019
US1912EQAA07,2018
US0352901054,2021
US0352901054,2020
US0352901054,2019
US0352901054,2018
US02665WAA99,2021
US02665WAA99,2020
US02665WAA99,2019
US02665WAA99,2018
US03512QAA58,2021
US03512QAA58,2020
US03512QAA58,2019
US03512QAA58,2018
US055450AA80,2021
US055450AA80,2020
US055450AA80,2019
US055450AA80,2018
US3024451011,2021
US3024451011,2020
US3024451011,2019
US3024451011,2018
US6821291019,2021
US6821291019,2020
US6821291019,2019
US6821291019,2018
US40432TAA88,2021
US40432TAA88,2020
US40432TAA88,2019
US40432TAA88,2018
US98978L2043,2021
US98978L2043,2020
US98978L2043,2019
US98978L2043,2018
US6376401039,2021
US6376401039,2020
US6376401039,2019
US6376401039,2018
US00444T1007,2021
US00444T1007,2020
US00444T1007,2019
US00444T1007,2018
US1827171083,2021
US1827171083,2020
US1827171083,2019
US1827171083,2018
US6951271005,2021
US6951271005,2020
US6951271005,2019
US6951271005,2018
US71426V3069,2021
US71426V3069,2020
US71426V3069,2019
US71426V3069,2018
US4581181066,2021
US4581181066,2020
US4581181066,2019
US4581181066,2018
US0953061068,2021
US0953061068,2020
US0953061068,2019
US0953061068,2018
US88167AAM36,2021
US88167AAM36,2020
US88167AAM36,2019
US88167AAM36,2018
US72917Q1031,2021
US72917Q1031,2020
US72917Q1031,2019
US72917Q1031,2018
US8041371076,2021
US8041371076,2020
US8041371076,2019
US8041371076,2018
US0081901003,2021
US0081901003,2020
US0081901003,2019
US0081901003,2018
US7034811015,2021
US7034811015,2020
US7034811015,2019
US7034811015,2018
US73933G2021,2021
US73933G2021,2020
US73933G2021,2019
US73933G2021,2018
US3846371041,2021
US3846371041,2020
US3846371041,2019
US3846371041,2018
US01881G1067,2021
US01881G1067,2020
US01881G1067,2019
US01881G1067,2018
US74735A1043,2021
US74735A1043,2020
US74735A1043,2019
US74735A1043,2018
US4108671052,2021
US4108671052,2020
US4108671052,2019
US4108671052,2018
US8843151023,2021
US8843151023,2020
US8843151023,2019
US8843151023,2018
US22238M1099,2021
US22238M1099,2020
US22238M1099,2019
US22238M1099,2018
US3584971051,2021
US3584971051,2020
US3584971051,2019
US3584971051,2018
US6826801036,2021
US6826801036,2020
US6826801036,2019
US6826801036,2018
US43739Q1004,2021
US43739Q1004,2020
US43739Q1004,2019
US43739Q1004,2018
US5801351017,2021
US5801351017,2020
US5801351017,2019
US5801351017,2018
US8358981079,2021
US8358981079,2020
US8358981079,2019
US8358981079,2018
US4404411039,2021
US4404411039,2020
US4404411039,2019
US4404411039,2018
US4507322018,2021
US4507322018,2020
US4507322018,2019
US4507322018,2018
US92344R2013,2021
US92344R2013,2020
US92344R2013,2019
US92344R2013,2018
US8591521005,2021
US8591521005,2020
US8591521005,2019
US8591521005,2018
US70455F1093,2021
US70455F1093,2020
US70455F1093,2019
US70455F1093,2018
US9778521024,2021
US9778521024,2020
US9778521024,2019
US9778521024,2018
US52729N3089,2021
US52729N3089,2020
US52729N3089,2019
US52729N3089,2018
US4511001012,2021
US4511001012,2020
US4511001012,2019
US4511001012,2018
US88706Q1040,2021
US88706Q1040,2020
US88706Q1040,2019
US88706Q1040,2018
US29364L8476,2021
US29364L8476,2020
US29364L8476,2019
US29364L8476,2018
US0970231058,2021
US0970231058,2020
US0970231058,2019
US0970231058,2018
US4548896012,2021
US4548896012,2020
US4548896012,2019
US4548896012,2018
US74979E1010,2021
US74979E1010,2020
US74979E1010,2019
US74979E1010,2018
US0495131049,2021
US0495131049,2020
US0495131049,2019
US0495131049,2018
US6402042021,2021
US6402042021,2020
US6402042021,2019
US6402042021,2018
US2166484020,2021
US2166484020,2020
US2166484020,2019
US2166484020,2018
US9116841084,2021
US9116841084,2020
US9116841084,2019
US9116841084,2018
US87901J1051,2021
US87901J1051,2020
US87901J1051,2019
US87901J1051,2018
US58733R1023,2021
US58733R1023,2020
US58733R1023,2019
US58733R1023,2018
US90933W1027,2021
US90933W1027,2020
US90933W1027,2019
US90933W1027,2018
US0328381043,2021
US0328381043,2020
US0328381043,2019
US0328381043,2018
US1844961078,2021
US1844961078,2020
US1844961078,2019
US1844961078,2018
US3140121050,2021
US3140121050,2020
US3140121050,2019
US3140121050,2018
US03061G3020,2021
US03061G3020,2020
US03061G3020,2019
US03061G3020,2018
US5261071071,2021
US5261071071,2020
US5261071071,2019
US5261071071,2018
US89532J1088,2021
US89532J1088,2020
US89532J1088,2019
US89532J1088,2018
US0352481032,2021
US0352481032,2020
US0352481032,2019
US0352481032,2018
US11161T2078,2021
US11161T2078,2020
US11161T2078,2019
US11161T2078,2018
US17307XAA90,2021
US17307XAA90,2020
US17307XAA90,2019
US17307XAA90,2018
US4418151076,2021
US4418151076,2020
US4418151076,2019
US4418151076,2018
US9410531001,2021
US9410531001,2020
US9410531001,2019
US9410531001,2018
US4930742071,2021
US4930742071,2020
US4930742071,2019
US4930742071,2018
US2059441012,2021
US2059441012,2020
US2059441012,2019
US2059441012,2018
US03836W1036,2021
US03836W1036,2020
US03836W1036,2019
US03836W1036,2018
US34954W1045,2021
US34954W1045,2020
US34954W1045,2019
US34954W1045,2018
US10528L1052,2021
US10528L1052,2020
US10528L1052,2019
US10528L1052,2018
US4603352018,2021
US4603352018,2020
US4603352018,2019
US4603352018,2018
US0995021062,2021
US0995021062,2020
US0995021062,2019
US0995021062,2018
US8708083006,2021
US8708083006,2020
US8708083006,2019
US8708083006,2018
US7595091023,2021
US7595091023,2020
US7595091023,2019
US7595091023,2018
US29246G1076,2021
US29246G1076,2020
US29246G1076,2019
US29246G1076,2018
US7132911022,2021
US7132911022,2020
US7132911022,2019
US7132911022,2018
US0093631028,2021
US0093631028,2020
US0093631028,2019
US0093631028,2018
US22945C1053,2021
US22945C1053,2020
US22945C1053,2019
US22945C1053,2018
US46262E1055,2021
US46262E1055,2020
US46262E1055,2019
US46262E1055,2018
US31949B1044,2021
US31949B1044,2020
US31949B1044,2019
US31949B1044,2018
US5523512078,2021
US5523512078,2020
US5523512078,2019
US5523512078,2018
US63934E1082,2021
US63934E1082,2020
US63934E1082,2019
US63934E1082,2018
US78440X1019,2021
US78440X1019,2020
US78440X1019,2019
US78440X1019,2018
US6288911034,2021
US6288911034,2020
US6288911034,2019
US6288911034,2018
US70788V1026,2021
US70788V1026,2020
US70788V1026,2019
US70788V1026,2018
US82967NAD03,2021
US82967NAD03,2020
US82967NAD03,2019
US82967NAD03,2018
US933635AA29,2021
US933635AA29,2020
US933635AA29,2019
US933635AA29,2018
US12667F2A24,2021
US12667F2A24,2020
US12667F2A24,2019
US12667F2A24,2018
US98372PAG37,2021
US98372PAG37,2020
US98372PAG37,2019
US98372PAG37,2018
US46121Y1029,2021
US46121Y1029,2020
US46121Y1029,2019
US46121Y1029,2018
US7496851038,2021
US7496851038,2020
US7496851038,2019
US7496851038,2018
US0747991075,2021
US0747991075,2020
US0747991075,2019
US0747991075,2018
US20605P1012,2021
US20605P1012,2020
US20605P1012,2019
US20605P1012,2018
US9026811052,2021
US9026811052,2020
US9026811052,2019
US9026811052,2018
US98262P1012,2021
US98262P1012,2020
US98262P1012,2019
US98262P1012,2018
US6952571056,2021
US6952571056,2020
US6952571056,2019
US6952571056,2018
US6288581027,2021
US6288581027,2020
US6288581027,2019
US6288581027,2018
US0171751003,2021
US0171751003,2020
US0171751003,2019
US0171751003,2018
US87161C5013,2021
US87161C5013,2020
US87161C5013,2019
US87161C5013,2018
US7275521018,2021
US7275521018,2020
US7275521018,2019
US7275521018,2018
US9410571015,2021
US9410571015,2020
US9410571015,2019
US9410571015,2018
US7593512087,2021
US7593512087,2020
US7593512087,2019
US7593512087,2018
US39679A1051,2021
US39679A1051,2020
US39679A1051,2019
US39679A1051,2018
US2941081059,2021
US2941081059,2020
US2941081059,2019
US2941081059,2018
US74623L1052,2021
US74623L1052,2020
US74623L1052,2019
US74623L1052,2018
US2971781057,2021
US2971781057,2020
US2971781057,2019
US2971781057,2018
US7436741034,2021
US7436741034,2020
US7436741034,2019
US7436741034,2018
US1215791062,2021
US1215791062,2020
US1215791062,2019
US1215791062,2018
US5360201009,2021
US5360201009,2020
US5360201009,2019
US5360201009,2018
US62944T1051,2021
US62944T1051,2020
US62944T1051,2019
US62944T1051,2018
US29264F2056,2021
US29264F2056,2020
US29264F2056,2019
US29264F2056,2018
US67103H1077,2021
US67103H1077,2020
US67103H1077,2019
US67103H1077,2018
US89485P2002,2021
US89485P2002,2020
US89485P2002,2019
US89485P2002,2018
US0234361089,2020
US0234361089,2021
US0234361089,2018
US0234361089,2019
US39985X1046,2021
US39985X1046,2019
US39985X1046,2020
US39985X1046,2018
US36867M1071,2019
US36867M1071,2020
US36867M1071,2018
US36867M1071,2021
US9875361092,2020
US9875361092,2019
US9875361092,2021
US9875361092,2018
US30033R3066,2019
US30033R3066,2021
US30033R3066,2018
US30033R3066,2020
US8926521084,2019
US8926521084,2021
US8926521084,2018
US8926521084,2020
US7612113099,2020
US7612113099,2018
US7612113099,2021
US7612113099,2019
US9362611066,2021
US9362611066,2018
US9362611066,2020
US9362611066,2019
US1334281029,2019
US1334281029,2018
US1334281029,2020
US1334281029,2021
US4711091086,2019
US4711091086,2021
US4711091086,2020
US4711091086,2018
US33582V1089,2019
US33582V1089,2021
US33582V1089,2020
US33582V1089,2018
US8627202083,2018
US8627202083,2019
US8627202083,2020
US8627202083,2021
US6994621075,2021
US6994621075,2020
US6994621075,2019
US6994621075,2018
US9507551086,2021
US9507551086,2019
US9507551086,2018
US9507551086,2020
US1430811075,2018
US1430811075,2019
US1430811075,2020
US1430811075,2021
US0010841023,2021
US0010841023,2020
US0010841023,2019
US0010841023,2018
US741503AP10,2018
US741503AP10,2019
US741503AP10,2020
US741503AP10,2021
US90137F1030,2019
US90137F1030,2021
US90137F1030,2020
US90137F1030,2018
US34958B1061,2021
US34958B1061,2019
US34958B1061,2020
US34958B1061,2018
US64357T1016,2021
US64357T1016,2018
US64357T1016,2020
US64357T1016,2019
US92209F1021,2018
US92209F1021,2021
US92209F1021,2019
US92209F1021,2020
US6964293079,2021
US6964293079,2018
US6964293079,2020
US6964293079,2019
US26483E1001,2019
US26483E1001,2020
US26483E1001,2021
US26483E1001,2018
US74823W1099,2021
US74823W1099,2019
US74823W1099,2020
US74823W1099,2018
US0900531098,2018
US0900531098,2020
US0900531098,2021
US0900531098,2019
US7782961038,2021
US7782961038,2019
US7782961038,2020
US7782961038,2018
US00400H1086,2019
US00400H1086,2018
US00400H1086,2020
US00400H1086,2021
US29261A1007,2020
US29261A1007,2021
US29261A1007,2019
US29261A1007,2018
US13767L1098,2019
US13767L1098,2018
US13767L1098,2020
US13767L1098,2021
US2423702032,2020
US2423702032,2021
US2423702032,2019
US2423702032,2018
US3976241071,2020
US3976241071,2021
US3976241071,2019
US3976241071,2018
US4972661064,2021
US4972661064,2020
US4972661064,2018
US4972661064,2019
US8905161076,2019
US8905161076,2020
US8905161076,2021
US8905161076,2018
US5657881067,2018
US5657881067,2021
US5657881067,2020
US5657881067,2019
US46112U1016,2019
US46112U1016,2021
US46112U1016,2018
US46112U1016,2020
US25388B1044,2018
US25388B1044,2021
US25388B1044,2020
US25388B1044,2019
US02563A1025,2018
US02563A1025,2021
US02563A1025,2019
US02563A1025,2020
US69840W1080,2020
US69840W1080,2021
US69840W1080,2019
US69840W1080,2018
US78636X8737,2020
US78636X8737,2019
US78636X8737,2021
US78636X8737,2018
US33833Q1067,2018
US33833Q1067,2021
US33833Q1067,2020
US33833Q1067,2019
US2217373073,2021
US2217373073,2020
US2217373073,2019
US2217373073,2018
US4775881075,2018
US4775881075,2021
US4775881075,2019
US4775881075,2020
US8809151033,2021
US8809151033,2020
US8809151033,2019
US8809151033,2018
US7841171033,2018
US7841171033,2021
US7841171033,2020
US7841171033,2019
US76657X1110,2019
US76657X1110,2021
US76657X1110,2018
US76657X1110,2020
US8972511047,2021
US8972511047,2020
US8972511047,2019
US8972511047,2018
US25659T1079,2020
US25659T1079,2019
US25659T1079,2018
US25659T1079,2021
US6932981011,2018
US6932981011,2021
US6932981011,2019
US6932981011,2020
US4373551005,2020
US4373551005,2019
US4373551005,2021
US4373551005,2018
US42222G1085,2018
US42222G1085,2021
US42222G1085,2020
US42222G1085,2019
US7376362098,2019
US7376362098,2021
US7376362098,2018
US7376362098,2020
US3462881034,2018
US3462881034,2021
US3462881034,2020
US3462881034,2019
US82967Y5006,2021
US82967Y5006,2020
US82967Y5006,2019
US82967Y5006,2018
US29250R1068,2021
US29250R1068,2020
US29250R1068,2019
US29250R1068,2018
US5635714059,2020
US5635714059,2019
US5635714059,2021
US5635714059,2018
US4773741024,2021
US4773741024,2020
US4773741024,2019
US4773741024,2018
US4158641070,2018
US4158641070,2021
US4158641070,2019
US4158641070,2020
US29286C1071,2021
US29286C1071,2020
US29286C1071,2019
US29286C1071,2018
US49926B1035,2019
US49926B1035,2020
US49926B1035,2021
US49926B1035,2018
US3976371092,2021
US3976371092,2018
US3976371092,2020
US3976371092,2019
US1567081096,2019
US1567081096,2018
US1567081096,2021
US1567081096,2020
